locus_tag	ftype	length_bp	gene	EC_number	COG	product
JGKFFLGN_00032	CDS	252				hypothetical protein
JGKFFLGN_00033	CDS	846	mazG	3.6.1.1	COG1694	Nucleoside triphosphate pyrophosphohydrolase/pyrophosphatase MazG
JGKFFLGN_00034	CDS	438	petC	7.1.1.6		Cytochrome b6-f complex iron-sulfur subunit
JGKFFLGN_00035	CDS	1311	proA_1	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
JGKFFLGN_00036	CDS	1416	pchA	5.4.4.2	COG1169	Salicylate biosynthesis isochorismate synthase
JGKFFLGN_00037	CDS	909	menA_1	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
JGKFFLGN_00038	CDS	1056	ykfB	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
JGKFFLGN_00039	CDS	1395	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
JGKFFLGN_00040	CDS	447		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
JGKFFLGN_00041	CDS	462				hypothetical protein
JGKFFLGN_00042	CDS	666				hypothetical protein
JGKFFLGN_00043	CDS	210				hypothetical protein
JGKFFLGN_00044	CDS	225				hypothetical protein
JGKFFLGN_00045	CDS	1860	egtB_1	1.14.99.50		Hercynine oxygenase
JGKFFLGN_00046	CDS	825	ydcV			Inner membrane ABC transporter permease protein YdcV
JGKFFLGN_00047	CDS	3504	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
JGKFFLGN_00048	CDS	330				hypothetical protein
JGKFFLGN_00049	CDS	1194	gfo	1.1.99.28		Glucose--fructose oxidoreductase
JGKFFLGN_00050	CDS	771				hypothetical protein
JGKFFLGN_00051	CDS	627	tenA	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
JGKFFLGN_00052	CDS	1236	dapL_1	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
JGKFFLGN_00053	CDS	330	trxB		COG0526	Thioredoxin 2
JGKFFLGN_00054	CDS	795			COG1842	Phage shock protein A 
JGKFFLGN_00055	CDS	705			COG1842	Phage shock protein A 
JGKFFLGN_00056	CDS	1212				hypothetical protein
JGKFFLGN_00057	CDS	558				hypothetical protein
JGKFFLGN_00058	CDS	969				hypothetical protein
JGKFFLGN_00059	CDS	927				hypothetical protein
JGKFFLGN_00060	CDS	657				hypothetical protein
JGKFFLGN_00061	CDS	603		3.6.1.9	COG0424	Nucleoside triphosphate pyrophosphatase
JGKFFLGN_00062	CDS	543				hypothetical protein
JGKFFLGN_00063	CDS	624				hypothetical protein
JGKFFLGN_00064	CDS	123				hypothetical protein
JGKFFLGN_00065	CDS	702		2.3.1.-	COG0110	Putative acetyltransferase
JGKFFLGN_00066	CDS	123				hypothetical protein
JGKFFLGN_00067	CDS	168				hypothetical protein
JGKFFLGN_00068	CDS	963				hypothetical protein
JGKFFLGN_00069	CDS	1491	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
JGKFFLGN_00070	CDS	2187	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
JGKFFLGN_00071	tRNA	71				tRNA-Gly(tcc)
JGKFFLGN_00072	CDS	1230				hypothetical protein
JGKFFLGN_00073	CDS	3477	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
JGKFFLGN_00074	CDS	240				hypothetical protein
JGKFFLGN_00075	CDS	621				hypothetical protein
JGKFFLGN_00076	CDS	555				hypothetical protein
JGKFFLGN_00077	CDS	678				hypothetical protein
JGKFFLGN_00078	CDS	720	surE_1	3.1.3.5		5'/3'-nucleotidase SurE
JGKFFLGN_00079	CDS	336				hypothetical protein
JGKFFLGN_00080	CDS	375				hypothetical protein
JGKFFLGN_00081	CDS	1215	mntH_1		COG1914	Divalent metal cation transporter MntH
JGKFFLGN_00082	CDS	441				hypothetical protein
JGKFFLGN_00083	CDS	513				hypothetical protein
JGKFFLGN_00084	CDS	228				hypothetical protein
JGKFFLGN_00085	CDS	492				Orange carotenoid-binding protein
JGKFFLGN_00086	CDS	876		1.1.1.47	COG1028	Glucose 1-dehydrogenase
JGKFFLGN_00087	CDS	477				hypothetical protein
JGKFFLGN_00088	CDS	417				hypothetical protein
JGKFFLGN_00089	CDS	1092				hypothetical protein
JGKFFLGN_00090	CDS	699				hypothetical protein
JGKFFLGN_00091	CDS	1170		1.1.1.1	COG1063	putative zinc-binding alcohol dehydrogenase
JGKFFLGN_00092	CDS	642				hypothetical protein
JGKFFLGN_00093	CDS	1170		1.1.1.1	COG1063	putative zinc-binding alcohol dehydrogenase
JGKFFLGN_00094	CDS	579				hypothetical protein
JGKFFLGN_00095	CDS	342				hypothetical protein
JGKFFLGN_00096	CDS	483				hypothetical protein
JGKFFLGN_00097	CDS	1632	cocE	3.1.1.84		Cocaine esterase
JGKFFLGN_00098	CDS	372				hypothetical protein
JGKFFLGN_00099	CDS	453				hypothetical protein
JGKFFLGN_00100	CDS	792	rutB_1	3.5.1.110	COG1335	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
JGKFFLGN_00101	CDS	1398		3.5.4.32	COG0402	8-oxoguanine deaminase
JGKFFLGN_00102	CDS	180				hypothetical protein
JGKFFLGN_00103	CDS	225				hypothetical protein
JGKFFLGN_00104	CDS	393				hypothetical protein
JGKFFLGN_00105	CDS	105				hypothetical protein
JGKFFLGN_00106	CDS	234				hypothetical protein
JGKFFLGN_00107	CDS	1776	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
JGKFFLGN_00108	CDS	306	mazF9	3.1.-.-	COG2337	Endoribonuclease MazF9
JGKFFLGN_00109	CDS	225				hypothetical protein
JGKFFLGN_00110	CDS	711	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
JGKFFLGN_00111	CDS	1044		2.5.-.-		Deoxyhypusine synthase-like protein
JGKFFLGN_00112	CDS	1080	cbiD	2.1.1.195	COG1903	Cobalt-precorrin-5B C(1)-methyltransferase
JGKFFLGN_00113	CDS	741	cobK	1.3.1.54		Precorrin-6A reductase
JGKFFLGN_00114	CDS	450				hypothetical protein
JGKFFLGN_00115	CDS	474				hypothetical protein
JGKFFLGN_00116	CDS	474				hypothetical protein
JGKFFLGN_00117	CDS	708	ddpX	3.4.13.22		D-alanyl-D-alanine dipeptidase
JGKFFLGN_00118	CDS	2016				hypothetical protein
JGKFFLGN_00119	CDS	1308				hypothetical protein
JGKFFLGN_00120	CDS	360			COG1662	IS1 family transposase ISNpu9
JGKFFLGN_00121	CDS	348			COG1662	IS1 family transposase ISMae3
JGKFFLGN_00122	CDS	696				hypothetical protein
JGKFFLGN_00123	CDS	462				hypothetical protein
JGKFFLGN_00124	CDS	1209	nupX		COG1972	Putative nucleoside permease NupX
JGKFFLGN_00125	CDS	1911	shc	4.2.1.129	COG1657	Squalene--hopene cyclase
JGKFFLGN_00126	CDS	846				hypothetical protein
JGKFFLGN_00127	CDS	1650				hypothetical protein
JGKFFLGN_00128	CDS	801				hypothetical protein
JGKFFLGN_00129	CDS	984	sigA2_1		COG0568	RNA polymerase sigma factor SigA2
JGKFFLGN_00130	CDS	948	speE	2.5.1.104	COG0421	Polyamine aminopropyltransferase
JGKFFLGN_00131	CDS	441	speH	4.1.1.50		S-adenosylmethionine decarboxylase proenzyme
JGKFFLGN_00132	CDS	639				hypothetical protein
JGKFFLGN_00133	CDS	1008				hypothetical protein
JGKFFLGN_00134	CDS	237				hypothetical protein
JGKFFLGN_00135	CDS	855	spkB_1	2.7.11.1		Serine/threonine-protein kinase B
JGKFFLGN_00136	CDS	312				hypothetical protein
JGKFFLGN_00137	CDS	1275	pknD_2	2.7.11.1		Serine/threonine-protein kinase PknD
JGKFFLGN_00138	CDS	1509				hypothetical protein
JGKFFLGN_00139	CDS	450				hypothetical protein
JGKFFLGN_00140	CDS	1191	glcP		COG0738	Glucose/mannose transporter GlcP
JGKFFLGN_00141	CDS	687	lipB	2.3.1.181	COG0321	Octanoyltransferase
JGKFFLGN_00142	CDS	660	hpf		COG1544	Ribosome hibernation promotion factor
JGKFFLGN_00143	CDS	294				hypothetical protein
JGKFFLGN_00144	CDS	1605				hypothetical protein
JGKFFLGN_00145	CDS	654	ompA_1			Outer membrane protein A
JGKFFLGN_00146	CDS	867				hypothetical protein
JGKFFLGN_00147	CDS	426	tadA_1	3.5.4.33		tRNA-specific adenosine deaminase
JGKFFLGN_00148	CDS	873				hypothetical protein
JGKFFLGN_00149	CDS	654	lnrK_1		COG2197	Transcriptional regulatory protein LnrK
JGKFFLGN_00150	CDS	1221				hypothetical protein
JGKFFLGN_00151	CDS	456				hypothetical protein
JGKFFLGN_00152	CDS	426				hypothetical protein
JGKFFLGN_00153	CDS	1485	egtB_2	1.14.99.50		Hercynine oxygenase
JGKFFLGN_00154	CDS	789	egtC	3.5.1.118	COG0121	Gamma-glutamyl-hercynylcysteine sulfoxide hydrolase
JGKFFLGN_00155	CDS	1155	amt			Ammonia channel
JGKFFLGN_00156	CDS	219				hypothetical protein
JGKFFLGN_00157	CDS	381				hypothetical protein
JGKFFLGN_00158	CDS	486				hypothetical protein
JGKFFLGN_00159	CDS	420				hypothetical protein
JGKFFLGN_00160	CDS	687	chlM	2.1.1.11		Magnesium-protoporphyrin O-methyltransferase
JGKFFLGN_00161	CDS	1125				hypothetical protein
JGKFFLGN_00162	CDS	1206	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
JGKFFLGN_00163	CDS	519	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
JGKFFLGN_00164	CDS	1608	amtB			Ammonia channel
JGKFFLGN_00165	CDS	537				hypothetical protein
JGKFFLGN_00166	CDS	987	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
JGKFFLGN_00167	CDS	207				hypothetical protein
JGKFFLGN_00168	CDS	828				hypothetical protein
JGKFFLGN_00169	CDS	1458	nrgA			Ammonium transporter
JGKFFLGN_00170	CDS	1725	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
JGKFFLGN_00171	CDS	1263	metK_1	2.5.1.6		S-adenosylmethionine synthase
JGKFFLGN_00172	CDS	1005	prk_1	2.7.1.19		Phosphoribulokinase
JGKFFLGN_00173	CDS	1284	petH	1.18.1.2		Ferredoxin--NADP reductase
JGKFFLGN_00174	CDS	1356	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
JGKFFLGN_00175	CDS	993				hypothetical protein
JGKFFLGN_00176	CDS	429				hypothetical protein
JGKFFLGN_00177	CDS	456				hypothetical protein
JGKFFLGN_00178	CDS	3525				hypothetical protein
JGKFFLGN_00179	CDS	219				hypothetical protein
JGKFFLGN_00180	CDS	309				hypothetical protein
JGKFFLGN_00181	CDS	1053	fbp	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
JGKFFLGN_00182	CDS	1146	tal_1	2.2.1.2	COG0176	Transaldolase
JGKFFLGN_00183	CDS	1530	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
JGKFFLGN_00184	CDS	1371				hypothetical protein
JGKFFLGN_00185	CDS	1407	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
JGKFFLGN_00186	CDS	2841				hypothetical protein
JGKFFLGN_00187	CDS	429				hypothetical protein
JGKFFLGN_00188	CDS	300				hypothetical protein
JGKFFLGN_00189	CDS	3024				hypothetical protein
JGKFFLGN_00190	CDS	534	infC_1			Translation initiation factor IF-3
JGKFFLGN_00191	CDS	864				hypothetical protein
JGKFFLGN_00192	CDS	2694				hypothetical protein
JGKFFLGN_00193	CDS	1020				hypothetical protein
JGKFFLGN_00194	CDS	747				hypothetical protein
JGKFFLGN_00195	CDS	2280				hypothetical protein
JGKFFLGN_00196	CDS	405				hypothetical protein
JGKFFLGN_00197	CDS	858				hypothetical protein
JGKFFLGN_00198	CDS	594	cas4	3.1.12.1		CRISPR-associated exonuclease Cas4
JGKFFLGN_00199	CDS	1005	cas4-cas1	3.1.-.-	COG1518	CRISPR-associated exonuclease Cas4/endonuclease Cas1 fusion
JGKFFLGN_00200	CDS	273	cas2	3.1.-.-		CRISPR-associated endoribonuclease Cas2
JGKFFLGN_00201	CDS	978			COG3385	IS4 family transposase IS8402
JGKFFLGN_00202	CDS	507				IS630 family transposase ISAcma28
JGKFFLGN_00203	CDS	576				IS630 family transposase ISAcma28
	repeat_region	3088				
JGKFFLGN_00204	CDS	234				hypothetical protein
	repeat_region	1931				
JGKFFLGN_00205	CDS	663	trmR_1	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
JGKFFLGN_00206	CDS	594	cysC_1	2.7.1.25		putative adenylyl-sulfate kinase
JGKFFLGN_00207	CDS	435				hypothetical protein
JGKFFLGN_00208	CDS	735				hypothetical protein
JGKFFLGN_00209	CDS	2007				hypothetical protein
JGKFFLGN_00210	CDS	690				hypothetical protein
JGKFFLGN_00211	CDS	666	nfi	3.1.21.7	COG1515	Endonuclease V
JGKFFLGN_00212	CDS	780				hypothetical protein
JGKFFLGN_00213	CDS	603				hypothetical protein
JGKFFLGN_00214	CDS	930				hypothetical protein
JGKFFLGN_00215	CDS	1275				hypothetical protein
JGKFFLGN_00216	CDS	1077	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
JGKFFLGN_00217	CDS	1287	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JGKFFLGN_00218	CDS	237				hypothetical protein
JGKFFLGN_00219	CDS	276				hypothetical protein
JGKFFLGN_00220	CDS	732	dsbD	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
JGKFFLGN_00221	CDS	1419	ccsB			Cytochrome c biogenesis protein CcsB
JGKFFLGN_00222	CDS	414	queF	1.7.1.13		NADPH-dependent 7-cyano-7-deazaguanine reductase
JGKFFLGN_00223	CDS	405				hypothetical protein
JGKFFLGN_00224	CDS	393				hypothetical protein
JGKFFLGN_00225	CDS	285				hypothetical protein
JGKFFLGN_00226	CDS	2793	secA		COG0653	Protein translocase subunit SecA
JGKFFLGN_00227	CDS	546				hypothetical protein
JGKFFLGN_00228	CDS	741	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
JGKFFLGN_00229	CDS	909				hypothetical protein
JGKFFLGN_00230	CDS	303				hypothetical protein
JGKFFLGN_00231	CDS	1101	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
JGKFFLGN_00232	CDS	930	rbn	3.1.26.11		Ribonuclease BN
JGKFFLGN_00233	CDS	822	surE_2	3.1.3.5	COG0496	5'-nucleotidase SurE
JGKFFLGN_00234	CDS	444	pheS_1	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
JGKFFLGN_00235	CDS	519	pheS_2	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
JGKFFLGN_00236	CDS	1446	dbpA	3.6.4.13		ATP-dependent RNA helicase DbpA
JGKFFLGN_00237	CDS	1596	leuA_1	2.3.3.13	COG0119	2-isopropylmalate synthase
JGKFFLGN_00238	CDS	525				hypothetical protein
JGKFFLGN_00239	CDS	2394	pknD_3	2.7.11.1		Serine/threonine-protein kinase PknD
JGKFFLGN_00240	CDS	1461				hypothetical protein
JGKFFLGN_00241	CDS	222				hypothetical protein
JGKFFLGN_00242	CDS	1431				hypothetical protein
JGKFFLGN_00243	CDS	816	sseA	2.8.1.2	COG2897	3-mercaptopyruvate sulfurtransferase
JGKFFLGN_00244	CDS	963	mnmC	2.1.1.61		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
JGKFFLGN_00245	CDS	177				hypothetical protein
JGKFFLGN_00246	CDS	1230	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
JGKFFLGN_00247	CDS	1386	glmU		COG1207	Bifunctional protein GlmU
JGKFFLGN_00248	CDS	960		3.4.19.5	COG1446	Isoaspartyl peptidase/L-asparaginase
JGKFFLGN_00249	CDS	171				hypothetical protein
JGKFFLGN_00250	CDS	2823				hypothetical protein
JGKFFLGN_00251	CDS	1140	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
JGKFFLGN_00252	CDS	744				hypothetical protein
JGKFFLGN_00253	CDS	678	cobO	2.5.1.17		Corrinoid adenosyltransferase
JGKFFLGN_00254	CDS	5298				hypothetical protein
JGKFFLGN_00255	CDS	660				hypothetical protein
JGKFFLGN_00256	CDS	477				hypothetical protein
JGKFFLGN_00257	CDS	348				hypothetical protein
JGKFFLGN_00258	CDS	291				hypothetical protein
JGKFFLGN_00259	CDS	774	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
JGKFFLGN_00260	CDS	102				hypothetical protein
JGKFFLGN_00261	CDS	195				hypothetical protein
JGKFFLGN_00262	CDS	1365	steT		COG0531	Serine/threonine exchanger SteT
JGKFFLGN_00263	CDS	627	rlmD_1	2.1.1.190		23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
JGKFFLGN_00264	CDS	753	sphR_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein SphR
JGKFFLGN_00265	CDS	1335	sphS	2.7.13.3	COG0642	Sensor protein SphS
JGKFFLGN_00266	CDS	687	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
JGKFFLGN_00267	CDS	2157				hypothetical protein
JGKFFLGN_00268	CDS	603	cysR_1		COG0664	Regulatory protein CysR
JGKFFLGN_00269	CDS	1629				putative protein
JGKFFLGN_00270	CDS	246				hypothetical protein
JGKFFLGN_00271	CDS	600				hypothetical protein
JGKFFLGN_00272	CDS	1767				hypothetical protein
JGKFFLGN_00273	CDS	747	COQ3_2	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
JGKFFLGN_00274	CDS	1221	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
JGKFFLGN_00275	CDS	1119	fbiC_1		COG1060	FO synthase
JGKFFLGN_00276	CDS	405				Photosystem II lipoprotein Psb27
JGKFFLGN_00277	CDS	1536				hypothetical protein
JGKFFLGN_00278	CDS	453				hypothetical protein
JGKFFLGN_00279	CDS	597	yqgN		COG0212	putative protein YqgN
JGKFFLGN_00280	CDS	945	fcl	1.1.1.271	COG0451	GDP-L-fucose synthase
JGKFFLGN_00281	CDS	1080	gmd_1	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
JGKFFLGN_00282	CDS	834				hypothetical protein
JGKFFLGN_00283	CDS	1146	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JGKFFLGN_00284	CDS	936				hypothetical protein
JGKFFLGN_00285	CDS	630	rnhA_1	3.1.26.4	COG3341	Ribonuclease H
JGKFFLGN_00286	CDS	291				hypothetical protein
JGKFFLGN_00287	CDS	351				hypothetical protein
JGKFFLGN_00288	CDS	513	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
JGKFFLGN_00289	CDS	1416	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
JGKFFLGN_00290	CDS	966				hypothetical protein
JGKFFLGN_00291	CDS	183				hypothetical protein
JGKFFLGN_00292	CDS	225				hypothetical protein
JGKFFLGN_00293	CDS	1674				hypothetical protein
JGKFFLGN_00294	CDS	444				hypothetical protein
JGKFFLGN_00295	CDS	669				hypothetical protein
JGKFFLGN_00296	CDS	1311	amiC			Aliphatic amidase expression-regulating protein
JGKFFLGN_00297	CDS	1161	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
JGKFFLGN_00298	CDS	1077				hypothetical protein
JGKFFLGN_00299	CDS	750	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
JGKFFLGN_00300	CDS	846	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JGKFFLGN_00301	CDS	1092			COG0628	Putative transport protein
JGKFFLGN_00302	CDS	429				hypothetical protein
JGKFFLGN_00303	CDS	534				hypothetical protein
JGKFFLGN_00304	CDS	1014	folD		COG0190	Bifunctional protein FolD protein
JGKFFLGN_00305	CDS	927		2.5.1.10		Farnesyl diphosphate synthase
JGKFFLGN_00306	CDS	459				hypothetical protein
JGKFFLGN_00307	CDS	687				hypothetical protein
JGKFFLGN_00308	CDS	330				Ycf54-like protein
JGKFFLGN_00309	CDS	699				hypothetical protein
JGKFFLGN_00310	CDS	723	pdxJ_1	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
JGKFFLGN_00311	CDS	219				hypothetical protein
JGKFFLGN_00312	CDS	255				hypothetical protein
JGKFFLGN_00313	CDS	960				hypothetical protein
JGKFFLGN_00314	CDS	531				hypothetical protein
JGKFFLGN_00315	CDS	375				hypothetical protein
JGKFFLGN_00316	CDS	1686	gsiA_1	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
JGKFFLGN_00317	CDS	969	glsA1	3.5.1.2	COG2066	Glutaminase 1
JGKFFLGN_00318	CDS	1107	rlpA_1	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
JGKFFLGN_00319	CDS	1605	panC/cmk	2.7.4.25		Bifunctional pantoate ligase/cytidylate kinase
JGKFFLGN_00320	CDS	372				hypothetical protein
JGKFFLGN_00321	CDS	1164				hypothetical protein
JGKFFLGN_00322	CDS	927	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
JGKFFLGN_00323	CDS	402				hypothetical protein
JGKFFLGN_00324	CDS	498				hypothetical protein
JGKFFLGN_00325	CDS	1263				hypothetical protein
JGKFFLGN_00326	CDS	780				hypothetical protein
JGKFFLGN_00327	CDS	1290				hypothetical protein
JGKFFLGN_00328	CDS	1053	csm4		COG1567	CRISPR system Cms protein Csm4
JGKFFLGN_00329	CDS	978	csm3	3.1.-.-	COG1337	CRISPR system Cms endoribonuclease Csm3
JGKFFLGN_00330	CDS	480				hypothetical protein
JGKFFLGN_00331	CDS	2364				hypothetical protein
JGKFFLGN_00332	CDS	102				hypothetical protein
JGKFFLGN_00333	CDS	309				hypothetical protein
JGKFFLGN_00334	CDS	1404				hypothetical protein
JGKFFLGN_00335	CDS	144				hypothetical protein
JGKFFLGN_00336	CDS	195				hypothetical protein
JGKFFLGN_00337	CDS	714				hypothetical protein
JGKFFLGN_00338	CDS	663	vdcB	2.5.1.129		putative UbiX-like flavin prenyltransferase
JGKFFLGN_00339	CDS	2349	rnr_2	3.1.13.1	COG0557	Ribonuclease R
JGKFFLGN_00340	CDS	873				hypothetical protein
JGKFFLGN_00341	CDS	606	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
JGKFFLGN_00342	CDS	156				hypothetical protein
JGKFFLGN_00343	CDS	2058				hypothetical protein
JGKFFLGN_00344	CDS	591	mobA	2.7.7.77	COG0746	putative molybdenum cofactor guanylyltransferase
JGKFFLGN_00345	CDS	522	ilvH	2.2.1.6	COG0440	Acetolactate synthase small subunit
JGKFFLGN_00346	CDS	132				hypothetical protein
JGKFFLGN_00347	CDS	291	phhB	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
JGKFFLGN_00348	CDS	723	bacC_1	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
JGKFFLGN_00349	CDS	780				hypothetical protein
JGKFFLGN_00350	CDS	591				hypothetical protein
JGKFFLGN_00351	CDS	1236	scmP_1	3.5.1.-	COG1473	N-acetylcysteine deacetylase
JGKFFLGN_00352	CDS	741	bioD1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
JGKFFLGN_00353	CDS	1761	pknD_4	2.7.11.1		Serine/threonine-protein kinase PknD
JGKFFLGN_00354	CDS	1017	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
JGKFFLGN_00355	CDS	867	ybxI	3.5.2.6	COG2602	putative beta-lactamase YbxI
JGKFFLGN_00356	CDS	1290	eriC		COG0038	Chloride/fluoride channel protein
JGKFFLGN_00357	CDS	252				hypothetical protein
JGKFFLGN_00358	CDS	4572	rcsC_5	2.7.13.3		Sensor histidine kinase RcsC
JGKFFLGN_00359	CDS	2583	gyrA_1	5.6.2.2	COG0188	DNA gyrase subunit A
JGKFFLGN_00360	CDS	1545	lnt	2.3.1.269		Apolipoprotein N-acyltransferase
JGKFFLGN_00361	CDS	588				hypothetical protein
JGKFFLGN_00362	CDS	1635				hypothetical protein
JGKFFLGN_00363	CDS	678				hypothetical protein
JGKFFLGN_00364	CDS	825				hypothetical protein
JGKFFLGN_00365	CDS	1122				hypothetical protein
JGKFFLGN_00366	CDS	804				hypothetical protein
JGKFFLGN_00367	CDS	2745				hypothetical protein
JGKFFLGN_00368	CDS	372				hypothetical protein
JGKFFLGN_00369	CDS	627				hypothetical protein
JGKFFLGN_00370	CDS	1440				hypothetical protein
JGKFFLGN_00371	CDS	1572	phoD_1	3.1.3.1	COG3540	Alkaline phosphatase D
JGKFFLGN_00372	CDS	1671				putative protein
JGKFFLGN_00373	CDS	3021				hypothetical protein
JGKFFLGN_00374	CDS	999				hypothetical protein
JGKFFLGN_00375	CDS	828	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
JGKFFLGN_00376	CDS	954				hypothetical protein
JGKFFLGN_00377	CDS	906	xynZ_1	3.2.1.8	COG2382	Endo-1,4-beta-xylanase Z
JGKFFLGN_00378	CDS	1671	mprF	2.3.2.3		Phosphatidylglycerol lysyltransferase
JGKFFLGN_00379	CDS	885	sugB		COG0395	Trehalose transport system permease protein SugB
